sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,52.0,8,3,3,3
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,84.0,14,2,2,2
full,taobao,淘宝闪购,2026-06-01,YN,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,32.5,5,3,3,3
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,26.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,27.6,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,13.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,46.8,6,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,39.0,6,4,4,4
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,5.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,19.5,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,5.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,19.5,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,23.2,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,14.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,13.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡啤酒500ml大罐装,13.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,138.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,219.0,3,3,3,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,528.0,7,7,7,6
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,62.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,158.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,320.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,378.0,5,5,5,3
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,1107.0,15,12,12,11
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,364.5,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,CBC-SC,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,125.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,237.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,262.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-01,YN,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,207.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,1284.0,17,16,16,16
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,300.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,221.0,3,3,3,2
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,134.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,62.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,148.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,144.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,176.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,376.0,5,4,4,4
full,taobao,淘宝闪购,2026-06-01,YN,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,474.0,7,5,5,5
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,72.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,276.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,76.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,414.0,6,6,6,6
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,302.5,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,905.0,11,10,10,10
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,72.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,148.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,7919.1,119,108,108,98
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,1492.0,22,21,21,20
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,224.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,74.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,82.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,148.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,235.9,3,3,3,3
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,138.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,2481.0,33,32,32,31
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒500ml大罐装12箱装,乐堡8°啤酒整箱500ml*12听,349.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,38.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,36.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,36.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,38.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,永辉,连锁超市,永辉超市,,乐堡,乐堡啤酒500ml大罐装6罐装,乐堡8°P啤酒500ml*6听,33.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,60.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,49.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,240.0,4,4,4,3
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,嘉士伯,特醇嘉士伯500ml罐装6罐装,特醇嘉士伯500ml罐*6,55.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,113.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,80.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,NX,惠宜选,仓店,惠宜选,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,89.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,81.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,86.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,142.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,89.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,172.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,276.0,4,2,2,2
full,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,172.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,259.2,4,4,4,4
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664桃红500ml罐装6罐装,乐堡啤酒330ml*24,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,18.0,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,13.8,2,2,2,1
full,taobao,淘宝闪购,2026-06-01,CIB华南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,16.5,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,20.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-CQ,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,19.5,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,7.3,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,20.4,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,27.5,5,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,20.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,32.5,5,1,1,1
full,taobao,淘宝闪购,2026-06-01,NX,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,46.4,8,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,11.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,34.0,5,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,22.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,40.0,8,1,1,1
full,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,69.0,10,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,54.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,26.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,140.0,20,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,20.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,5.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,11.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,20.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,66.0,12,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,5.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,18.0,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,27.6,4,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,19.5,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,20.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,41.4,6,1,1,1
full,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,45.0,9,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,11.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,6.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml瓶装,13.8,2,1,1,1
